2025-07-28	16:02:29	5dda678e-8a42-4a7f-93ce-fc6c00c9d17a	/new-page.html	GET
2025-07-28	16:02:29	8f379bad-fe70-4a49-a548-2f953e757f0c	/css/style.css	GET
2025-07-28	16:02:29	01b84f93-2f50-4fde-90f2-367e4ff7e632	/img/img1.jpg	GET
2025-07-28	16:02:38	2cd85b5c-1568-4167-9b50-325517800dc7	/new-page.html	GET
2025-07-28	16:02:38	56871fb2-3334-4e0b-9378-ef36a51a67fc	/css/style.css	GET
2025-07-28	16:02:38	a425790d-45d8-437b-a560-8bdec901305b	/img/img1.jpg	GET
2025-07-28	16:02:51	0260bf4e-8c9b-430f-8906-4db542d94356	/new-page.html	GET
2025-07-28	16:03:06	1ed3ace0-5e43-487e-8493-7fefddfb25f9	/new-page.html	GET
2025-07-28	16:03:06	7b92e817-b9d5-4860-86ea-1f72a4ffd864	/css/style.css	GET
2025-07-28	16:03:06	72375628-d76e-4711-bbbb-53cfc3e77563	/img/img1.jpg	GET
2025-08-02	01:03:29	a489e4b0-710b-48a8-b832-3b094a2b77ba	GET	undefined	/subdir/test
2025-08-02	01:04:04	d17e248f-093b-400d-aa7f-313aaf2302bf	GET	undefined	/subdir/tests
2025-08-02	01:04:04	89475f49-a513-46b4-82f6-7f6f04b5e4bc	GET	undefined	/subdir/css/style.css
2025-08-02	01:08:27	a163fd00-5326-4287-bd14-a5a7939e3a96	GET	undefined	/
2025-08-02	01:08:27	c9533c13-b63e-486b-96d3-56784463cbd5	GET	undefined	/css/style.css
2025-08-02	01:08:34	3fc04b70-4f1c-4637-9315-6645017e1115	GET	undefined	/new-page
2025-08-02	01:08:34	be1f1bc1-11ec-461c-bee2-c6cd4fb94d7e	GET	undefined	/img/img1.jpg
2025-08-02	01:08:34	e62b02cd-c31f-42f6-ba7e-34028b63aa6e	GET	undefined	/css/style.css
2025-08-02	01:08:42	9958d198-1939-4035-8838-9450966d8707	GET	undefined	/old-page
2025-08-02	01:08:42	7911e89b-c6b6-48d2-a4ee-9687efaf63ce	GET	undefined	/new-page.html
2025-08-02	01:08:42	70f59afd-a004-49b0-88d6-24ef4a3e7c7a	GET	undefined	/css/style.css
2025-08-02	01:08:42	fac09c98-1e85-43dc-a326-3fa19353753b	GET	undefined	/img/img1.jpg
2025-08-02	01:08:58	f7f10d6d-31ac-4192-9924-3ae2ffce41cc	GET	undefined	/index
2025-08-02	01:08:58	6ce7f85d-3318-4e05-b904-a48768f80b04	GET	undefined	/css/style.css
2025-08-02	01:22:18	25146d93-13e3-4cc6-90b0-278dcef9fa02	GET	undefined	/employees
2025-08-02	01:22:44	f53b7af3-8f9d-4bc7-a186-f66b7682d573	POST	undefined	/employees
2025-08-02	01:23:31	4b51432f-b1b2-49d2-997d-757e4a9fc3ab	POST	undefined	/employees
2025-08-02	01:24:25	907bc164-cb22-4302-9fee-bd39955aca42	PUT	undefined	/employees
2025-08-02	01:24:51	27dc6c16-d611-4f9c-8999-c164ede87372	DELETE	undefined	/employees
2025-08-02	01:25:10	bfe5857e-c6ff-4eaa-8fe0-2c6ffe046a3c	GET	undefined	/employees/1
2025-08-02	01:25:12	54acafec-5ec6-4312-a445-2b7a8d764016	GET	undefined	/employees/1
2025-08-02	01:25:22	be018814-139f-45d9-8095-8ec25a4880d2	GET	undefined	/employees/2
2025-08-02	02:06:16	e90f8b3d-a85c-48c1-ae5d-7ab624b224c3	GET	undefined	/employees
2025-08-02	02:07:06	29d45dda-cf3a-4493-96ca-d29a0cab1196	POST	undefined	/employees
2025-08-02	02:07:37	97f98685-d435-4bc6-8241-a4252bee2eb5	POST	undefined	/employees
2025-08-02	02:08:07	fa594020-3cbd-4abd-8d9b-0a915ac11445	POST	undefined	/employees
2025-08-02	02:08:51	5fd86b7e-9710-4078-bc6b-401269b74765	PUT	undefined	/employees
2025-08-02	02:09:08	e38de1c7-5b5c-4d5c-bd43-ea69f9c7e2c5	DELETE	undefined	/employees
2025-08-02	02:09:26	8b6a73d0-2928-472f-9ad6-9280d2c23b7c	GET	undefined	/employees/1
2025-08-02	02:09:33	3ac16c47-d994-4827-b791-96bc76278a71	GET	undefined	/employees/1
2025-08-02	02:09:44	231f01e0-f6a3-47a2-9698-9176d3b47d1d	GET	undefined	/employees/1
2025-08-02	02:09:55	b9af516d-a47c-4695-94d4-9bbd4723d1c4	GET	undefined	/employees/2
2025-08-02	02:10:04	1b95bd0b-2f4f-4481-a38e-5b3c2dabadab	GET	undefined	/employees/1
2025-08-02	02:10:11	86e36ef3-afd7-4f94-a529-8e004ee5f0bb	GET	undefined	/employees/1
2025-08-02	02:10:14	8ccd652d-dbb0-45da-a95a-840b4eccdb04	GET	undefined	/employees/2
2025-08-02	02:10:16	7a37a5a3-3388-4ef1-bb1d-fe444c397f3c	GET	undefined	/employees/3
2025-08-02	02:10:31	c9b25d1a-e2ea-4051-9fd3-9aee058ee854	GET	undefined	/employees/1
2025-08-02	02:11:04	1e489058-2538-4e34-989f-6683e9d29219	GET	undefined	/employees/1
2025-08-02	02:11:39	92b83d86-ef20-43fc-ba41-e396edc6f885	GET	undefined	/employees/1
2025-08-02	02:11:42	40bb7d67-2e32-462f-9cb9-04f0f26ee279	GET	undefined	/employees/2
2025-08-02	02:11:49	7eca6ba5-1d5f-44ec-8dd9-f0828af8bed2	GET	undefined	/employees/2
2025-08-02	02:11:53	30866e3b-6bc0-4f5c-a8ec-a0786fed3bb6	GET	undefined	/employees/1
2025-08-02	02:11:54	4a552dab-f9e7-468a-9c72-53cc7a774ed8	GET	undefined	/employees/1
2025-08-02	02:12:05	419b39b9-5ee3-4c2a-a9c6-1b4875f7c230	GET	undefined	/employees/1
2025-08-02	15:58:23	f60c25fe-6914-4530-9c4b-5fe540d4ff86	POST	undefined	/auth
2025-08-02	15:58:32	ab590519-baac-4b63-b525-accfd58a9f67	POST	undefined	/register
2025-08-02	15:59:08	11a86bfa-10b4-4461-aa67-238f60a57718	POST	undefined	/register
2025-08-02	15:59:19	273d1a3f-7c9e-4369-a8be-6ec1711fe2af	POST	undefined	/register
2025-08-02	16:00:03	2529fe00-8d89-4132-925a-b2c4df2c5cd1	POST	undefined	/register
2025-08-02	16:12:14	bdc7f4a9-1904-44ec-b6e4-c47043c2593b	POST	undefined	/auth
2025-08-02	16:12:25	83e5c049-76f1-4e4e-8f64-0974a66cf9c0	POST	undefined	/auth
2025-08-02	16:12:53	1dcb4167-d9bb-4230-8f4a-2f94b20bcfbe	POST	undefined	/register
